link;id_apto;precio;cant_h;coord;hab_disponibles;id_arrendador
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7958115;7958115;4500000;3;POINT(3.3575069904327393 -76.5360336303711);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7865032;7865032;4800000;3;POINT(3.481559991836548 -76.52352142333984);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/benjamin-herrera/cali/7957911;7957911;750000;2;POINT(3.447000026702881 -76.51499938964844);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7958114;7958114;1700000;3;POINT(3.3684513568878174 -76.52059173583984);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7902072;7902072;1000000;3;POINT(3.393467903137207 -76.51431274414062);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7911997;7911997;956500;3;POINT(3.3469998836517334 -76.5270004272461);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7942024;7942024;1300000;2;POINT(3.434000015258789 -76.5260009765625);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paseo-de-los-almendros/cali/7959898;7959898;1150000;2;POINT(3.4730000495910645 -76.49600219726562);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/menga/cali/7960350;7960350;2800000;3;POINT(3.4903135299682617 -76.52745819091797);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7959632;7959632;4200000;4;POINT(3.353560447692871 -76.53194427490234);4;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/calipso/cali/7959833;7959833;680000;2;POINT(3.424999952316284 -76.49800109863281);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7960443;7960443;750000;2;POINT(3.3959999084472656 -76.51599884033203);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7960097;7960097;2900000;3;POINT(3.447495698928833 -76.55545806884766);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sindical/cali/7960203;7960203;550000;2;POINT(3.431706190109253 -76.50257873535156);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/parque-natura/cali/7914776;7914776;900000;2;POINT(3.484088182449341 -76.486083984375);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7959550;7959550;3850000;3;POINT(3.4525134563446045 -76.54776000976562);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/vipasa/cali/10001842;10001842;1400000;2;POINT(3.481977598299897 -76.51382200377226);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7964955;7964955;1000000;2;POINT(3.3480000495910645 -76.54199981689453);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7924852;7924852;1800000;3;POINT(3.3932197093963623 -76.53990173339844);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7883023;7883023;600000;2;POINT(3.4645185470581055 -76.47943115234375);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7960459;7960459;18000000;5;POINT(3.46238374710083 -76.53425598144531);5;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7960587;7960587;1700000;3;POINT(3.3786962032318115 -76.51902770996094);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/centenario/cali/7894550;7894550;2100000;2;POINT(3.453000068664551 -76.53800201416016);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7960214;7960214;1200000;2;POINT(3.344615936279297 -76.52180480957031);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-sembrador/palmira/7904822;7904822;650000;2;POINT(3.436000108718872 -76.52400207519531);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/seminario/cali/7959691;7959691;2900000;4;POINT(3.4093732833862305 -76.5501708984375);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sindical/cali/7960128;7960128;900000;4;POINT(3.43178391456604 -76.50270080566406);4;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-troncal/cali/7960493;7960493;750000;2;POINT(3.4489998817443848 -76.50299835205078);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7960038;7960038;1000000;2;POINT(3.434000015258789 -76.5260009765625);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7902141;7902141;4500000;2;POINT(3.4708800315856934 -76.52023315429688);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7943888;7943888;3500000;3;POINT(3.341895580291748 -76.53399658203125);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/yumbo/7872908;7872908;950000;3;POINT(3.4949376583099365 -76.52188110351562);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-buitrera/cali/7833011;7833011;850000;2;POINT(3.3646042346954346 -76.56272888183594);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7791348;7791348;3400000;3;POINT(3.363166570663452 -76.54306030273438);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7919182;7919182;1800000;2;POINT(3.450438976287842 -76.54651641845703);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7960841;7960841;1300000;2;POINT(3.376955509185791 -76.50813293457031);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7961021;7961021;2900000;2;POINT(3.4486138820648193 -76.55443572998047);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cristobal-colon/cali/7961219;7961219;650000;2;POINT(3.4210000038146973 -76.52200317382812);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7961726;7961726;950000;2;POINT(3.3735644817352295 -76.51700592041016);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7902143;7902143;6500000;4;POINT(3.4303834438323975 -76.55316925048828);4;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7885051;7885051;820000;2;POINT(3.3880727291107178 -76.51708984375);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7961006;7961006;2100000;2;POINT(3.429711103439331 -76.54888916015625);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7704371;7704371;3500000;3;POINT(3.371563196182251 -76.51972961425781);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/calipso/cali/7961574;7961574;480000;2;POINT(3.4243922233581543 -76.50050354003906);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/oeste-bellavista/cali/7961727;7961727;1900000;2;POINT(3.4402709007263184 -76.55316162109375);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-alamos/cali/7961618;7961618;1100000;3;POINT(3.485783815383911 -76.50458526611328);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7661861;7661861;3500000;3;POINT(3.4498722553253174 -76.53463745117188);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7961348;7961348;1250000;2;POINT(3.370850086212158 -76.52066040039062);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7960922;7960922;2700000;3;POINT(3.3555595874786377 -76.52963256835938);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primitivo-crespo/cali/7693259;7693259;620000;2;POINT(3.4396302700042725 -76.51435089111328);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7960863;7960863;1600000;3;POINT(3.4820001125335693 -76.52400207519531);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7902145;7902145;6500000;3;POINT(3.4528698921203613 -76.5441665649414);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7960754;7960754;1550000;2;POINT(3.490999937057495 -76.50700378417969);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7902144;7902144;1500000;3;POINT(3.364039897918701 -76.49494171142578);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-mameyal/cali/7883063;7883063;3200000;2;POINT(3.4427785873413086 -76.55484008789062);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7698637;7698637;2200000;3;POINT(3.3547794818878174 -76.51803588867188);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7857487;7857487;2900000;1;POINT(3.3530867099761963 -76.53486633300781);1;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sur-valle-del-lili/cali/7962770;7962770;1200000;2;POINT(3.3719735145568848 -76.51013946533203);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora-comuna-2-norte/cali/7961870;7961870;2600000;1;POINT(3.4830775260925293 -76.52325439453125);1;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7962212;7962212;1100000;2;POINT(3.370850086212158 -76.52066040039062);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/parcelaciones-pance/cali/7962263;7962263;3200000;2;POINT(3.3488986492156982 -76.5466079711914);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando/cali/7962743;7962743;1700000;1;POINT(3.4342031478881836 -76.54635620117188);1;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-colombia/cali/7915118;7915118;1090000;2;POINT(3.444000005722046 -76.4990005493164);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7962013;7962013;1250000;3;POINT(3.364000082015991 -76.49500274658203);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/cali/7915938;7915938;980000;2;POINT(3.434000015258789 -76.5260009765625);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7962381;7962381;1250000;2;POINT(3.374000072479248 -76.50800323486328);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7748825;7748825;3800000;4;POINT(3.3622567653656006 -76.53811645507812);4;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7867239;7867239;7600000;5;POINT(3.4520649909973145 -76.55036163330078);5;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7962167;7962167;5394000;3;POINT(3.3576247692108154 -76.53939819335938);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7956228;7956228;950000;2;POINT(3.3777458667755127 -76.50984191894531);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7962991;7962991;7500000;3;POINT(3.446000099182129 -76.5510025024414);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7962988;7962988;1050000;2;POINT(3.3550000190734863 -76.50199890136719);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7962165;7962165;3600000;3;POINT(3.3426287174224854 -76.53765106201172);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-americas/cali/7961935;7961935;725000;2;POINT(3.4519999027252197 -76.53199768066406);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7962377;7962377;1800000;3;POINT(3.381999969482422 -76.52300262451172);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7962571;7962571;4200000;3;POINT(4.6579999923706055 -74.09600067138672);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/jorge-eliecer-gaitan/cali/7962566;7962566;700000;2;POINT(3.476107597351074 -76.4848861694336);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-colombia/cali/7962513;7962513;961000;2;POINT(3.444000005722046 -76.4990005493164);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/melendez/cali/7963331;7963331;700000;2;POINT(3.3789641857147217 -76.54651641845703);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7774653;7774653;1900000;4;POINT(3.365999937057495 -76.52999877929688);4;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-rivera-i/cali/10039157;10039157;550000;2;POINT(3.47401938795709 -76.4874619393001);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/cali/7963193;7963193;1200000;2;POINT(3.535020112991333 -76.48529052734375);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7917768;7917768;1070000;3;POINT(3.437458038330078 -76.50820922851562);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7963204;7963204;2300000;3;POINT(3.4820001125335693 -76.52400207519531);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7964187;7964187;1200000;3;POINT(3.3572537899017334 -76.50599670410156);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7963433;7963433;1100000;3;POINT(3.3469181060791016 -76.51599884033203);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7387828;7387828;2200000;2;POINT(3.369389057159424 -76.51068878173828);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7958117;7958117;900000;3;POINT(3.343644857406616 -76.52439880371094);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica-belalcazar/cali/7963190;7963190;730000;2;POINT(3.4383270740509033 -76.52054595947266);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7922162;7922162;1500000;3;POINT(3.434000015258789 -76.5260009765625);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/antonio-narino/cali/7914259;7914259;550000;3;POINT(3.4130702018737793 -76.5022201538086);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7851707;7851707;4100000;3;POINT(3.4470839500427246 -76.5531005859375);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/tejares-de-san-fernando/cali/7964007;7964007;3465000;2;POINT(3.440999984741211 -76.5459976196289);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7802323;7802323;3400000;2;POINT(3.4413490295410156 -76.55046081542969);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7955378;7955378;1200000;2;POINT(3.356984853744507 -76.52104187011719);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7963428;7963428;1100000;3;POINT(3.3709678649902344 -76.50970458984375);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-refugio/cali/7962780;7962780;1000000;2;POINT(3.397081136703491 -76.54823303222656);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-penon/cali/7963846;7963846;4000000;4;POINT(3.4552628993988037 -76.54903411865234);4;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7819241;7819241;1200000;2;POINT(3.354389190673828 -76.50367736816406);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7964234;7964234;1400000;2;POINT(3.3599188327789307 -76.51712036132812);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7963205;7963205;3800000;4;POINT(3.353574275970459 -76.5417251586914);4;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7963498;7963498;7100000;4;POINT(3.447999954223633 -76.56400299072266);4;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7930165;7930165;1800000;2;POINT(3.453000068664551 -76.54399871826172);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7963332;7963332;1170000;4;POINT(3.4062955379486084 -76.53284454345703);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7963489;7963489;1600000;3;POINT(3.380474805831909 -76.53880310058594);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-modelo/cali/7965029;7965029;920000;4;POINT(3.4189999103546143 -76.51200103759766);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7676671;7676671;900000;2;POINT(3.434000015258789 -76.5260009765625);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7964913;7964913;1100000;2;POINT(3.352520227432251 -76.51136779785156);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7891145;7891145;2800000;2;POINT(3.34385085105896 -76.52909851074219);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/melendez/cali/7627585;7627585;1300000;2;POINT(3.3719489574432373 -76.55254364013672);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7965969;7965969;900000;3;POINT(3.3959999084472656 -76.52200317382812);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/torres-de-comfandi/cali/7965794;7965794;950000;3;POINT(3.4760000705718994 -76.4990005493164);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-guayacanes/cali/7965351;7965351;1250000;3;POINT(3.4700000286102295 -76.48699951171875);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7965733;7965733;1400000;3;POINT(3.371000051498413 -76.51599884033203);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7965987;7965987;900000;3;POINT(3.3959999084472656 -76.52200317382812);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7962507;7962507;800000;3;POINT(3.470306873321533 -76.4841537475586);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7965763;7965763;1000000;3;POINT(21.16338539123535 -86.84400177001953);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/4678411;4678411;920000;3;POINT(3.406379461288452 -76.53290557861328);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando/cali/7965367;7965367;1200000;2;POINT(3.43784761428833 -76.5434341430664);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudadela-comfandi/cali/7888112;7888112;750000;3;POINT(3.384999990463257 -76.52300262451172);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-monica/cali/7965439;7965439;2500000;2;POINT(3.4661948680877686 -76.53132629394531);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7965253;7965253;900000;2;POINT(3.3453760147094727 -76.51597595214844);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7714937;7714937;5000000;4;POINT(3.450000047683716 -76.5530014038086);4;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7958852;7958852;1350000;2;POINT(3.369999885559082 -76.52400207519531);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7800080;7800080;800000;2;POINT(3.441999912261963 -76.49199676513672);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cambulos/cali/7545550;7545550;1020000;3;POINT(3.422105550765991 -76.54217529296875);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7936297;7936297;1450000;2;POINT(3.375 -76.50499725341797);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7965260;7965260;1000000;2;POINT(3.353686571121216 -76.50233459472656);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7965021;7965021;8100000;4;POINT(3.451801300048828 -76.54979705810547);4;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paso-del-comercio/cali/7967012;7967012;700000;3;POINT(3.492000102996826 -76.48600006103516);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/parcelaciones-pance/cali/7932332;7932332;2800000;2;POINT(3.3283400535583496 -76.6386489868164);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-lido/cali/7966113;7966113;1100000;3;POINT(3.4130001068115234 -76.55599975585938);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7794911;7794911;2800000;3;POINT(3.353663921356201 -76.52964782714844);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/quintas-de-don-simon/cali/7964538;7964538;2500000;3;POINT(3.3920974731445312 -76.53667449951172);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/villa-colombia/cali/7966603;7966603;700000;2;POINT(3.4477388858795166 -76.49754333496094);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7966714;7966714;1000000;1;POINT(3.4739999771118164 -76.52200317382812);1;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7843098;7843098;920000;2;POINT(3.366701602935791 -76.51814270019531);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-penon/cali/7966173;7966173;1700000;2;POINT(3.4510889053344727 -76.54158020019531);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paso-del-comercio/cali/7967007;7967007;700000;3;POINT(3.492000102996826 -76.48600006103516);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7966762;7966762;1050000;1;POINT(3.4739999771118164 -76.52200317382812);1;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7966739;7966739;850000;2;POINT(3.4498722553253174 -76.53463745117188);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7966165;7966165;3200000;3;POINT(3.4907147884368896 -76.51944732666016);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7966852;7966852;1000000;1;POINT(3.4739999771118164 -76.52200317382812);1;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7892138;7892138;1100000;3;POINT(3.375 -76.5199966430664);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7966092;7966092;5105000;3;POINT(3.453000068664551 -76.54399871826172);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7857327;7857327;3626000;3;POINT(3.36301851272583 -76.53667449951172);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7966569;7966569;850000;1;POINT(3.489000082015991 -76.51399993896484);1;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7966144;7966144;1300000;2;POINT(3.371185779571533 -76.5055923461914);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7966182;7966182;1750000;3;POINT(3.48352313041687 -76.52352905273438);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-melendez/cali/7966101;7966101;1100000;2;POINT(3.3746790885925293 -76.54166412353516);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7966927;7966927;700000;1;POINT(3.4739999771118164 -76.52200317382812);1;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7893822;7893822;1650000;2;POINT(3.4682037830352783 -76.5213851928711);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7966821;7966821;1150000;2;POINT(3.378000020980835 -76.54499816894531);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7966164;7966164;2400000;3;POINT(3.4922707080841064 -76.52111053466797);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/centenario/cali/7967973;7967973;1500000;4;POINT(3.4535787105560303 -76.53807830810547);4;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/centenario/cali/7966519;7966519;2000000;4;POINT(3.4535787105560303 -76.53807830810547);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/caney/cali/7966772;7966772;900000;3;POINT(3.384000062942505 -76.51799774169922);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanambu/cali/7968212;7968212;3200000;2;POINT(3.455772876739502 -76.53790283203125);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7968092;7968092;600000;2;POINT(3.462179183959961 -76.48235321044922);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7907970;7907970;2600000;4;POINT(3.385603189468384 -76.52656555175781);4;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7933678;7933678;950000;2;POINT(3.4768292903900146 -76.52210998535156);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-judas-tadeo/cali/7968267;7968267;2500000;4;POINT(3.412057399749756 -76.52360534667969);4;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7952029;7952029;9501809;3;POINT(3.445615768432617 -76.54695892333984);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7923586;7923586;1300000;3;POINT(3.38100004196167 -76.52799987792969);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7755583;7755583;2500000;3;POINT(3.362138032913208 -76.52200317382812);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cambulos/cali/7912030;7912030;1300000;2;POINT(3.4202277660369873 -76.53689575195312);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7968237;7968237;4500000;3;POINT(3.3634324073791504 -76.5432357788086);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7903708;7903708;3800000;1;POINT(3.4535248279571533 -76.54464721679688);1;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7967450;7967450;1250000;2;POINT(3.3536970615386963 -76.50222778320312);2;1307074298
